usuario,followers,friends,tweet,retweets
vicentemt3,59,61,2,0
GarciaFeregrino,164,860,1,0
orientaedu,8141,1576,1,0
menplanner,357,137,1,0
WorldTempo,1063,2041,1,0
pepecampostruji,62721,50934,2,0
ColegioAlcaste,1271,79,0,1
mrandres1717,485,1293,1,0
gomezgras,1301,129,2,0
AMEXCID,15219,518,1,2
tecnalia,16847,911,0,2
Sumaksamya,396,326,0,1
jmiguelp94181,536,79,2,0
Eledil14Ccs,60,180,1,0
zionclau,554,680,1,0
anaisacarrillo,121,245,1,0
Athram0,681,1652,2,0
FerranPVilar,1114,1013,2,0
YousocialV,2,96,0,1
verdetotal,439,426,1,0
ChileONU,12582,969,2,1
MejiYoja,20,125,1,0
emilianachavez,18,95,1,0
SufAlimentaria,1583,1179,1,0
ccoopv,5454,1446,1,0
Fundacion_SERES,7226,1561,6,5
PresidenteCGCOF,4039,2402,2,0
JoseRCabanas,17050,1798,2,0
FundownCaribe,3252,1615,0,2
Revueltasu,362,497,1,0
novagob,15838,3506,2,0
chusimora,140,348,2,0
emartinest,473,768,1,0
MargaritaRibotV,545,241,1,1
CruzRojaToledo,368,323,1,1
Nancydelasa,19885,237,1,0
BelmarLabbe,1519,2915,2,0
PlanClimaCity,9336,4111,1,0
DGEECpy,2460,776,4,7
maradiazme,723,1277,1,0
BegoMaFe,7346,5432,1,0
diaynoche5,1954,4998,11,0
adiazmendez,2605,626,1,0
MoiraMeza1,64,198,1,0
ivanrojasalvz1,24,147,1,0
ramirojosetorre,1342,960,7,0
susanasanaps,65,518,1,0
MokaVillamil,255,664,0,1
Augusto42371127,85,241,1,0
IAyalaSender,3498,2939,5,0
SalvemosBejar,450,1298,1,0
Talebbuia,1456,199,2,0
LaFabyCuba,4337,3465,1,0
KLAUSGERMANPH,1459,1590,3,0
auroracarrillog,424,277,1,0
jersovar,271,736,1,0
crazypumuki,286,366,1,0
tony_cab56,295,984,1,0
VeruskaHer,3786,4999,1,0
_betoDeLeon,18,859,1,0
rutcastillog,1875,890,1,0
ESegoviaWWF,1229,196,1,0
LeonaVicario01,8509,8892,1,0
UGTirakaskuntza,941,750,1,0
nellydiazpuente,121,234,1,0
joancalabuig,5209,2082,3,0
SoltecTrackers,1566,1344,2,0
RpkCoop,377,650,4,3
profefrans,252,231,1,0
DelPenaflores,2,5,2,0
ivonne_pily,253,655,0,1
sotoobregon,1138,360,2,0
mae003,36,63,1,0
Nini75007672,76,93,1,0
Ambiente_MM,302,164,1,0
NFustier,854,994,1,0
PabloAndrsVite1,92,789,1,0
PNUDGuatemala,9718,486,1,0
yoangel_b,148,317,1,0
joseangelguio,167,1200,5,0
CatedraUnescoJS,262,216,2,0
mnlzbl,1329,1330,1,0
AntoniGarrell,10298,2184,1,1
ThreePlums,648,1766,1,0
FCaparros,1020,750,0,2
JPLaiglesia,2960,138,0,1
JuanCalosoooooo,253,302,1,0
nerxdan,404,307,1,0
amgumbau,564,969,1,0
ecostas_smart,18,53,1,0
AurelioBelandoM,6881,5109,0,1
abgjuanfeza,138,73,3,0
FCulturadePaz,797,559,3,0
Toldosguardamar,221,654,1,0
jooz_paraguana2,24,26,1,0
Marwan_News,7330,258,2,1
cristinallahi,88,324,1,0
cojedescom,390,684,1,0
RM_Presidencia,2022,313,3,0
joserrozados,2323,576,1,0
ferreyespantoja,392,273,0,2
PnudColombia,71838,3133,3,5
LUISOVERGEL,214,619,6,0
TorresTeresa_,209,339,1,0
Adrianaglupato,106,152,1,0
r_estrada81,83,180,1,0
AdanRojasGonza2,5,25,1,0
co2cero,4586,128,1,0
ShirleyGSA,595,529,1,0
GabiValencia13,11,92,0,1
InfoAnaLilia,4397,3000,1,0
codexguatemala1,54,216,1,0
HenarOrtiz,7447,6760,1,0
horaciomartino,194,304,0,7
SihureSS,173,1517,2,0
SernaTri,858,1213,0,1
jsahuquillo,11137,10009,1,0
jgochoa22,340,587,1,0
mardemusicasct,6937,287,1,2
ivonnegarza,1315,1367,1,0
ErikaRota,241,834,1,0
BCEjidos,1460,3392,1,0
aragonabadal,516,675,0,3
LolaRuizLdeG,280,285,1,0
alexisj_l,88,1068,1,0
diepradacorrea,247,113,1,0
forgender,205,1084,1,2
Lau_Ghezzi,900,1755,0,1
TaniagodoyTania,37,113,1,0
ArielPerez117,310,1498,1,0
ISColectiva,164,136,1,0
YARJO,354,1849,1,0
EcologisticaSAS,1402,870,1,0
Knotion,1357,141,1,0
VicheRodriguez,597,42,2,0
UNFPANigeria,14271,1068,1,0
alejandro_ganan,546,465,3,0
GaellMicha,58,503,2,0
juancar99656673,65,126,1,0
Lkfpaez,1113,2971,1,0
julietaangulo,386,1471,1,0
magazine_tour,292,1296,1,0
UCAM_Arqui,881,741,1,0
sanchez_blenda,70,76,1,0
LaBolsaSocial,3618,766,1,3
Carol09903349,61,427,1,0
verobgm,1093,815,1,0
stereovilla_ves,978,689,1,0
MauritasSV,73,56,0,1
DeSuministro,64,193,2,0
Laura_Ch,370384,774,0,1
EldigitalenSese,901,2912,3,2
VIRAL_MX,13182,6109,1,0
Ciudades2030FAU,20,117,1,0
ABOGADOSGAUDIA,1600,3239,1,0
MentxuJaca,138,338,0,1
ErikaSalamank,315,46,1,0
Ricardo61905277,3,35,1,0
caroakosta,315,337,1,0
FrapaClaudia,22,50,1,0
akatonyab,534,529,1,1
rrarriazu,1001,1477,3,0
coronato_maria,57,279,1,0
alfonsoramirezc,5482,1612,0,1
Pepizu2,47,189,1,0
MARCOLO71342302,72,355,1,0
YABTs,7179,975,0,1
manuel_rodb,49691,3993,3,0
Papergirl11,323,698,1,0
CProspectiva,2388,294,1,0
HOArquitectos,3684,3671,1,0
FRANJAVBLANCO1,17,108,0,1
jmmalvido,526,877,1,0
AmbientalAnimal,972,1618,2,0
CeciliaGuemes,2723,1865,1,2
GValdeolla,127,129,1,0
AnacludiaRossb1,212,325,1,0
fecoam,682,479,1,1
RagostF,380,610,1,0
HCorderoGuzman,5185,5696,1,0
CesarPazyMino,2650,185,1,0
MonizLola,917,1890,2,0
jhonfrodriguezc,777,761,3,0
cristunon11,303,223,1,0
JuanArizaRuiz,246,398,0,3
AndresR_,2834,4214,1,1
LeandroVero,479,2323,1,0
GonzaloEMarquez,29,144,2,0
LissetteMiran16,30,680,1,0
thewinevinoman,1484,1524,1,0
AavvPuente,203,367,1,0
MonyAmbiente,201,180,1,0
secgeneralcba,912,184,0,14
JuliaEsterPoma1,22,66,1,0
fjmexposito,338,176,1,0
bandecciego,88,267,1,0
Feique_Prensa,2817,842,1,0
onaticommunity,807,2929,1,0
PactoMundialMex,3722,874,1,20
meliarmijos,536,924,1,0
CgcafeAaff,5246,2808,2,0
qqvillalobos,1748,1135,1,0
UNLibrary,59965,2431,1,0
alfonso_saltos,437,664,0,1
mercesalleras,163,82,1,0
lferreirasjo,299,62,2,0
danieltq16,1006,1414,0,1
elsenderista,1439,2384,2,0
IndustriALL_GU,14689,2119,1,0
JarlenEscobar,885,1646,1,0
embachilesv,1494,257,1,0
florivanoff,21,38,2,0
CubaMined,8103,2822,1,0
farmamundi,7373,2117,1,0
peacebeatles1,38,185,1,0
reginaMATG,160,388,1,0
glen_gomez,87,192,1,0
IvanNoeRico1,14,7,1,0
prevenir2030,11,162,3,0
AngelesHerasC,2077,205,7,4
ondarural,1593,1760,2,1
ReporteYa,696220,89775,0,1
Julietamrc,1180,951,6,0
SilviaCorchero1,470,1174,1,0
MariannyLedez1,5,111,2,0
rmcone,3070,3395,2,0
ugtclm,533,641,0,1
jpascualruiz,328,308,0,1
FerchoRodz89,3,97,1,0
dlacalle,162156,2269,1,0
wa_soda,107,9,0,1
PilarColomer,75,120,1,0
jonilocor,38,87,2,0
olga_gonzalez_m,2709,1628,1,0
olivergleusteen,60,148,0,3
AntoniocastoB,103,111,1,0
pradpi,9743,7627,1,0
mzapata26,159,347,1,0
JASanahuja,2865,1003,4,0
blackproject229,146,178,4,0
SalustianoMF,90,174,1,0
candice_herrera,629,466,1,0
amadorjeh,2074,571,2,0
ClusterGaia,3260,1687,0,1
IsmaelOlmedoC,682,94,1,0
RaquelSForetica,177,202,2,0
asjhn1,6034,1841,0,1
Pepenavarretetu,3578,5001,1,0
carlosruiztwitt,3722,664,1,0
DiezSainzIvan,235,220,1,0
egrygl,17548,347,1,0
ClaudiaDobles,32963,213,1,0
EucedaNavas,245,250,1,0
anavicente1975,97,233,1,0
patosalti,39,224,1,0
SoleRaya_Nobel,1043,929,1,0
aquinbeta,273,137,2,0
AleVerdierONU,219,160,1,0
MnicaEstves1,183,316,1,0
limahabana,1063,834,1,0
CCOA_Ing,30,109,1,0
metrague1payaso,5,95,1,0
ConcepcionYanio,1735,1302,1,0
ag_marina,102,321,1,0
PactoGlobalEcua,9249,613,2,11
hugofrivera,1453,492,0,2
CipriEconomia,107,349,0,1
RochaMarceloTV,91315,86246,1,0
danielberzosa,336,55,1,0
JLEMERCHAN,867,686,1,0
luciade82602095,25,151,1,0
normamazzocco,239,1007,1,0
hectorpastorh,13,107,1,0
zibersanti,2141,2458,4,0
SandraBoni4,552,322,3,1
Econanasorellys,483,891,2,0
EvaVarela68,63,51,1,0
AdrianFalco1,277,414,1,0
ian_ruiz_ok,1484,496,2,0
MiguelAGarcia29,179,165,1,0
mpicciotto18,116,169,1,0
sheila7_sheila7,8,140,1,0
buenaguard,1,8,1,0
RebeccaFirthy,1420,1467,1,0
NawaiamGaming,33,21,1,0
vaviol,1984,2054,1,0
AMPLANdgo,1067,3511,1,0
AnaGarciaCCOOPV,1795,2452,1,0
ledaSB,815,948,1,0
AlisMedher,236,480,0,1
ColegioHerma,380,230,0,4
JorgeJuarezRod,150,170,1,0
jrobertoz,714,1451,1,0
32alvarogarcia,13915,348,1,1
InjuvChile,99792,7688,1,0
ALCNoticias_Esp,1119,721,0,2
MarceloGhezzi,295,301,1,0
ordparg,121,79,0,1
o_inclusivas,15,22,0,1
ErnesticoRoile,290,364,1,0
Silvia_Orrego,1468,2459,1,0
SaludLab_CCOO,551,37,0,1
caroxortega,233,164,1,0
CruzRojaProvTfe,9737,717,0,2
KaliburES,99,736,1,0
psoemolina,2469,1614,1,0
CaroMachado13,314,421,1,0
mendonia69,345,989,1,0
WorldLEDForum,778,647,1,0
Majomeca,72,129,1,0
moluclana,273,510,4,0
joseanRdelaCRUZ,345,323,1,0
alicebarley,894,1690,1,0
yuri97960020,64,251,2,0
palaciosvpatty,792,988,2,0
gggimex,684,405,0,1
AnimalitosRT,3977,4069,2,0
CaveCova,536,913,1,0
Irenealessandr4,37,271,1,0
Roche_MEP,70,116,1,0
J_Sepulveda_,101,256,1,0
killny,71,190,1,0
acacirense,1758,5001,1,0
raulmuzquiz,3040,2693,1,0
ACPP_Madrid,93,261,1,0
SusanaApellidos,185,1059,1,0
jamorenod,1451,842,1,0
sbuitrago,264,1523,0,1
GrupoEbro,671,863,1,1
tynocows,6257,5770,1,0
CCOOmadridSur,2051,884,1,0
AuciUruguay,2451,1207,1,2
roxanarouset,40,427,1,0
mruizsi,285,764,1,0
xochmejia,1654,3155,1,0
promedehum,3562,599,1,0
Fatimaseal,40,149,1,0
MabelGomezMCol,83,274,1,0
MoirMiguelangel,357,196,2,0
FaberFeliciani,141,384,2,0
de_fdal,2,3,0,1
Renypach,78,652,1,0
Jubilares,2667,1082,1,0
PagoCarraovejas,7170,4015,1,0
MGG_2012,2777,5001,2,0
manuelbaquedano,2705,502,1,0
CooperacionAND,2176,491,3,1
teresaaldabo,385,371,1,0
AstridHummel,1672,592,0,1
duvides,858,999,1,0
UCMVC,1969,1981,1,0
fer_eco,402,1086,7,0
JustBeMentalist,674,1097,1,0
CIRIEC_Esp,2071,1016,8,4
laCeci_vlc,567,1237,2,0
ffe_es,6687,1031,1,0
cooperativasenr,1400,335,1,0
almu_hs,881,358,3,0
FEAEeducacion,277,187,1,0
Misspaoo,80,220,1,0
yamila_arrebola,113,300,1,0
ConsortiumLG,578,458,0,2
FranceEquateur,2381,678,1,0
randallbrenes,234,516,1,0
LauraRosa23,48,188,1,0
AlejandroMaarq,143,594,1,0
ClaraOndaMadrid,553,432,1,0
PUMUKICRAZY,115,156,1,0
EmbEspMex,6720,140,2,0
OVJNU,2001,1414,1,0
Desiderio2015,3569,3577,1,0
Cubanadprimera,2338,2381,1,0
CEM_Temoaya,221,19,1,0
SalesianosGDL,593,879,1,0
nurislop,4,23,1,0
Desdeel_mar,1341,1962,1,0
Maite_San,2101,2044,1,0
GrupoRedesRSE,6,109,0,1
scarRomano,1931,624,1,0
Anyleonl,943,647,1,0
rubencarricondo,370,1743,3,0
AtheneNoctua75,61,188,1,0
ldelacruzortega,127,188,1,0
SANTANACITMA,619,474,3,0
pablomartin78,1849,2841,0,1
FernandoMoraga_,197,424,1,0
PatriciaRizo10,53,94,1,0
NathAcunaC,86,158,1,0
MarielaMendezEC,1233,4038,4,1
OctavioSagiez,748,1652,1,0
AuraElenaMG,383,1189,0,2
SDGChangemakers,2737,226,6,0
herasocmf,1061,1018,10,7
_EduardoLpz,855,902,1,0
AbnerMtzC,1281,618,2,0
SostenibilitatB,234,552,1,0
diadanni,211,263,1,0
ANDRELILIPA,217,479,1,0
lizqcano,27,42,1,0
AytoSoluciones,2324,2038,0,1
ArroyoCastilloR,149,112,1,0
CERMICLM,4992,1360,1,1
MeM_org,441,206,1,1
isaipa13,166,706,1,0
RaulVS72,689,475,1,0
GeneradorasCL,8173,854,1,0
RufinoSelva,2382,2594,1,0
EnriqueFSanto,580,1712,1,0
scw2eu,1818,1848,1,0
fatimacb7,1340,1588,0,1
VICTORCOLIMA,1422,2344,1,0
jbparalax,960,920,0,4
susanaveraq,993,1988,1,0
cojucoop,71,48,0,1
manpowergroupAR,14758,1994,0,1
LynnaSouga,276,446,1,0
TendayiB,567,880,1,0
selvinrivas76,1615,2618,0,1
holmes_leonel,382,837,1,0
alvagonsa,1049,2666,2,0
MiriamMAjedrez,1554,1309,1,0
DAVIDcllm,141,183,1,0
Perriwy,2467,2299,0,1
CommunityCmt,79,292,0,2
jorgebernabevil,51,150,1,0
RAFMEL57,2890,2925,1,0
ISOVERes,6035,875,1,1
macarenip,496,367,4,0
dannaykt,132,1588,1,0
barriousera,385,476,2,0
clycme,796,791,0,3
calecuba88,102,255,0,3
AmbientalistaC,688,335,2,0
Uriel1612,976,1612,2,0
GaiaAmbiente,1145,558,1,0
BBK_Behatokia,430,965,0,1
AndresDiputado,6501,3055,0,2
Excomulgada,1320,277,8,0
vivianpando,852,1166,1,0
mdpb3,312,388,1,0
MirtaGranda,584,88,1,0
ADELANTE_UE_ALC,573,302,5,0
iaplm,216,334,0,2
SocEntLive,8738,274,1,0
GretelLedo,1478,851,0,1
carterceciliax1,23,9,2,0
ENStatelessness,2899,2336,1,0
escolanorai,214,74,1,0
MarceloAmado_59,234,465,1,0
MarceloCRamirez,373,533,1,0
ESSForumIntl,2269,1898,0,1
BettoGa,453,413,1,0
joaquingalvan,829,2271,1,0
borjaechega,283,314,1,0
GarciaHidrotec,82,304,1,0
gibranrr,113176,1766,1,0
JoanCaol,373,549,1,0
NatCurrea,1854,2715,1,0
mrmonroyc,48,129,1,0
jesusfmh1,395,310,1,0
ArqIsisChang,439,268,0,1
CarlosFidelDOEI,524,1041,11,0
carlos_hidalgo1,362,353,2,1
UN4Ageing,6461,1474,1,0
Aguia_NewAge,764,301,1,0
AlvaroSEIASA,110,247,2,0
Juventud_Parla,1630,526,0,1
Leohernandez_,2195,1523,15,4
aponcev1,1379,861,1,0
invest_ewisely,47,123,0,3
argentinabsas,2436,1133,1,0
villedegas,153,600,1,0
MeliPier,73,154,1,0
cavallejoan,271,139,1,0
IsabelMGonzlez3,2,39,1,0
ANTONIESCRICH,195,137,1,0
yayariday,921,3223,1,0
LCharliac,59,621,0,1
EmbEspChina,1268,161,1,0
ElbaVillena,78,235,1,0
oscarmateos1,4499,2313,0,1
RaquelPVeloso,1820,1903,2,0
MariaSe62838170,246,580,2,0
MagdaRaudales,96,96,9,0
CFCECartagena,5206,1642,1,0
BeloYano,204,817,1,0
PREVENtres,398,281,1,0
frandeasis70,9,32,1,0
ConchiConceglez,328,655,1,0
uxpa01,617,681,1,0
li_an_cruz,47,248,1,0
ecardonasanta,178,880,0,1
jmollinedo,553,559,1,0
Encuentro_Paz,160,403,1,0
Oscar_ZepedaRa,2638,2839,1,0
fermaragano,1330,1615,0,1
APUCoficial,8180,91,1,0
isabelos12,247,999,1,0
theblockchainsp,154,376,0,3
lacayo21,95,172,1,0
BrbaraMartin1,177,339,1,0
IEU_UN,2763,727,0,2
elgeovaespin,54,254,2,0
blockMAD,399,890,1,0
PxP_LAC,966,241,1,0
ehcja,118,381,1,0
CEM_Chalco263,223,58,1,0
silva_her,3537,4989,1,0
marlennevarez,120,348,1,0
OvichIsabel,255,366,1,0
EspacioOEI,65515,1308,1,0
CuencaCircular,477,684,1,0
Udalsarea2030,1183,725,0,1
erojotorrecilla,15161,14021,1,0
drouvier,169,171,0,1
CharoRizo,1046,2140,1,0
AllendeEdu,345,451,5,2
Xonxagg,186,426,1,0
LmReillo,943,1032,8,0
jvilosio,1067,708,1,0
artvar06,78,242,1,0
OEIParaguay,1686,1017,0,1
HildaCuadroG,729,1130,1,0
ZerCollection,84,120,2,0
CIVICUSespanol,181,230,0,3
itdupm,2341,1360,6,1
pit_jimenez,61,148,1,0
arrieta_lili,1434,160,1,0
DPE_CSIC,6728,5482,0,2
ONUMujeresCol,21269,1726,2,0
Silvanabanana2,61,239,2,0
Adelfa2018,58,184,1,0
diegolunaq,2313,2959,1,0
UNFPAColombia,3634,600,1,1
ainhoaaznarEZ,3661,871,1,0
kcontreras64,95,590,2,0
ensandus,67,240,1,0
mariasuva,964,1575,1,0
EconomiaJusta,14074,2466,7,0
JfSanchezCab,1559,2211,1,0
mctorresrojas,80,389,1,0
orlando_garner,439,1549,2,0
quartdepoblet,2786,909,1,0
equityhealthdev,2804,394,1,0
ampar_mes,189,107,2,0
cecicedeno,204,334,1,0
abelaro0806,126,52,1,0
FabiolaOPerales,1001,1174,1,0
AmigosTierraEsp,310343,1593,1,0
BMerinoV,1056,1498,1,0
DNP_Colombia,195266,1293,2,7
MdzaDin,467,462,1,0
pablomarmisol,416,1200,2,0
EmpresAbility,10869,9104,1,1
FCoficial_Karol,21452,385,1,0
incatema,628,2112,0,5
aleita_mera,445,560,1,0
mcdopeso,1727,1304,1,0
MaFernandaSua,192,191,1,0
MontalvanPatty,7,31,5,0
abidiazdeleon,79,81,1,0
HirlandaV,531,1729,1,0
ClusterMMA,861,639,0,1
FAOEcuador,7545,1164,4,1
laurahgarvayo,630,1473,1,0
gonzaloLadoA,1417,592,5,1
GVA_CEACV,2355,132,1,0
DavidBlanco_CR,2695,1122,1,0
aserracarles,717,550,2,0
joseeduardoecon,995,776,1,0
SMNARANCOAV,722,430,1,1
pablogerardi,2708,1134,0,1
pactocolombia,10635,2453,0,6
Beadelvall,1314,1509,1,0
PanamaUe,288,459,0,1
EducAutor,1903,796,2,1
Arias7Yony,757,822,2,0
Engelfreites,283,122,2,0
PROITA,5432,1970,3,0
Wairaure,123,365,0,1
CarlosRolack,1328,2863,1,0
kittyCharriere,649,648,1,0
LaOndaVerde,10143,1983,0,1
OIT_AmerCentral,2127,245,3,0
rforeroh,1108,628,1,0
Ernesto81645450,108,59,1,0
YohaRobinson,1243,1724,2,0
jgarciadv1,1170,1169,1,1
CauceFundacion,770,705,0,1
alejandratellom,1246,1803,2,0
pedlabpin,5274,4665,1,0
lucylarrosa2014,260,394,0,3
PedroJ_Linares,313,140,1,0
LaFundacionLeon,1505,225,0,1
mfernandezsanz,288,302,3,0
Mochima,11685,2025,0,1
imhabtlajomulco,81,17,1,0
AlvarezMirkos,852,990,1,0
juanroyoabenia,12162,7731,10,0
diliohernandez,64,141,1,0
NormaCerratohn,104,203,1,2
ambientosfera,4261,2131,1,0
zavalajosec,30,224,3,0
wfae79,106,36,1,0
pablorafael76,680,639,0,1
marctiburon7,83,86,1,0
nadimar65,510,170,1,0
FunMultiopticas,60,26,1,0
PedroApezteguia,2780,467,1,0
paulamattio,1252,2887,1,0
nay_sm,201,771,1,0
PlantadaAlvarez,42,265,1,0
MarwaOlivares,499,485,1,1
anairlan,253,767,2,0
vicente8181,8,71,1,0
CienciaConFutur,9404,568,1,0
DoctoraGlas,27458,1256,1,0
maciasmarta,1226,1325,2,1
YCubataxi,3,21,1,0
caribenear,21,771,3,0
sebamoraga_,318,222,1,0
Travindy_ES,1556,1696,0,1
joreyes6,420,1420,1,0
ValeGMaduro,4511,1318,2,0
mattuschka_,44,71,0,3
Manuel_Martnez,307,204,2,0
villabaracoa,251,511,1,0
pcirarda,85,190,1,0
ManuelPrezRodr8,446,730,1,0
NuModEnergetico,27053,1123,1,0
mejiarub3n7,283,341,2,0
FundlaCaixa,140660,3406,1,0
cristian_lp13,292,361,1,0
karilamodelo,77,176,1,0
claudiarcoss,45,165,1,0
RadicalesSocial,44,34,1,0
jacoronado,599,1238,1,0
e_avante,8982,1345,1,0
matita33,3617,1530,0,2
marijosidemaya,434,392,2,0
AnaAbella_,146,97,1,0
jhierroalvarez,1454,663,1,0
aaguilarucv,203,55,1,0
vietnika,254,859,1,0
GeoPolitikon,3691,336,2,0
OlveraAri,249,1294,1,0
vvilanovag,479,333,1,0
antgalan,14889,11709,1,0
josebacoop70,60,254,1,0
evadhb,96,126,3,1
angelicamf,794,532,1,0
SEXComDig,82,284,1,2
rdovalencia,56,122,0,1
IniciativaPesq1,105,225,0,1
RubiAlceda,947,2456,1,0
tuvozcuenta,1322,624,1,0
antoniollorsi,280,220,1,0
luisa_naz1,653,151,2,0
TecnicoInfantil,2958,2974,0,4
and09385508,34,143,1,0
AbreuMariat,69,94,1,0
alvarosm27,426,1775,1,0
fannygonzalezu,545,318,5,0
goitea_juan,68,121,1,0
evevillalba_l,995,1605,1,0
INDAPValparaiso,499,366,1,0
GioTapias,470,1937,1,0
roadster,1150,2593,1,0
Mgoyenecheg,109,177,1,0
sumandovocesqro,153,140,1,0
Pitovska,142,398,1,0
banconalpa,4170,303,0,1
JJorespul4,38,288,1,0
VNUColombia,510,359,0,1
ARparedes13,156,45,6,0
Leonard87883504,397,985,2,0
COP25CL,10315,77,1,0
Hercoetor,62,275,1,0
IsabelDK8,2627,858,1,0
SMulayali,543,1057,1,0
EBVconsulting,29,70,0,1
JosuEtxebarria1,693,425,3,1
JosLuisMaranRo2,1162,4060,1,0
xemagil,2146,1866,2,1
EcuadorEnONU,1699,1731,1,0
AAECAD,3297,1873,0,8
gardenhotels,1508,1357,0,1
NicoDelpin,868,809,0,1
Mariu41Maria,221,1548,2,0
cesijmx,225,155,0,1
MarcaPersonalSi,230,205,1,0
JezitaE,356,1085,1,0
caneyesdecuba,153,218,0,1
SraArrecha,198,237,2,0
ArtiaPatricia,16,203,1,0
masquecuidar,797,1010,1,0
Pablo_Barcina,898,857,1,0
YanetVidalJ,24,48,1,0
neuscm3,224,605,1,0
AzucenaRamosG,134,315,1,0
_lalalau,264,433,0,1
isacerontzin,751,760,1,0
FranciscoJMar11,451,1025,0,1
CompromisQuart,888,899,1,0
anamiriamrivera,641,1095,1,0
ana_msanjurjo,603,1007,0,1
RSExuntagalicia,3061,1073,0,3
Alina_Balseiro,220,74,1,0
RatonMiguelit11,17,277,1,0
RBissio,890,729,1,0
Elbolocandanga,2842,4943,4,0
pablo_lopez,2702,4453,0,1
jordick,438,648,1,0
maritzaruizmo,225,704,1,0
ColoresRincon,103,244,3,3
VictorAmin30,652,1407,2,0
FedeParrilla,46,197,1,0
fbartualvargas,2883,1510,1,0
ECOTERRAE,272,593,0,1
DiegoAPPUC,890,709,1,0
m_riveral,546,1412,1,0
63Marin,184,293,1,0
Dircom_CEOE,2327,940,2,1
SJES_Rome,180,77,2,0
joantxo,8162,907,1,0
EstefaniaRodero,1760,2323,0,1
Bryan_sour,237,231,1,0
CerveceraCAN,1618,314,1,0
Peekaboo_e,62,232,1,0
zamconsultor,478,540,0,3
HildaLuis_,1676,283,1,0
RutiSinhache,772,1292,1,0
ANARPLA,456,140,0,1
Jmv5669,34,182,1,0
Pasita1207,34,180,1,0
agdagira,2153,2667,0,1
PrietoOlivia,182,320,1,0
Nutripeople_org,66,205,0,2
davidcavigo,39,282,1,0
carlosdohe,82,120,1,0
ErikVergel,1142,2707,5,0
CarlosLosGomes,424,377,1,0
AFAMMERGRANADA,80,93,1,0
milber_ch,667,2589,1,0
crivallejo,1689,1395,1,0
Mides_RRII,2173,1111,2,0
BlogCubaHoy,615,759,1,0
RES2masU,241,156,8,1
Orienta_FP,1969,2136,1,0
karendelaparra2,5,46,0,1
Carol_Xim,300,1110,0,1
FrutillAtarvana,802,2477,0,2
jagg66,844,2094,8,0
Psicoraz,229,276,1,0
escuelaenergia,145,504,2,0
ancapaga,58,242,1,0
pilices,88,302,2,0
dsolano52,880,5001,1,0
accion_verapaz,555,685,0,1
ehlabe,584,198,1,0
JMPM1957,11,202,1,0
globaleducation,35574,865,2,0
GrupoCiCo,383,1990,1,0
MaritaAva,636,1171,11,0
libelula999,289,310,2,1
teresarodam,7,30,1,0
marcortega93,30,230,1,0
ILPeinclusiva,3819,3617,1,0
OteoFearless,289,966,1,0
aridays,555,620,2,0
LFelipeCabrera,393,277,1,0
SandraFloresG,3658,729,1,0
CruzRojaCordoba,4457,492,1,2
cristinamayl,435,548,1,0
Leodario_Paz,139,889,1,0
isagistau,427,294,1,0
SociedadCivil13,940,1095,1,0
JuanTimaran,214,804,1,0
LeoOliver19,23,262,0,1
donaQdP,1110,1506,1,0
francescoluigi_,78,355,1,0
AntonioParisi00,1808,2579,1,0
AA68044468,144,1017,1,0
IJGE_Movilizate,516,233,1,0
ONUHN,5330,352,1,0
Migueldiezsanjo,447,758,12,0
IsabelMB12,34,244,1,0
SEDESOH_GobOax,11305,373,1,8
jumanu84,8,36,1,0
salasacawarmi,704,641,0,1
Roxana_orrego,142,74,0,1
H_avilescarahue,575,3048,1,0
martinvelagil,1276,259,1,0
MaGabrielaCamp1,7,35,1,0
vroselly,63,405,1,0
karynalopezc,154,205,1,0
pavlvstc,2048,328,1,0
tapiamariasol,203,399,3,0
EvelynGracias,336,841,1,0
Peru_2021,7008,1595,0,1
asomurecin,461,260,2,0
CarlOS_FleiTe,552,2021,0,1
NemySantacruz,74,340,1,0
mnsaldivar,212360,715,1,0
IranNordahl,90,176,1,0
SahiraAM,352,385,1,0
MariaLuisa_MX,220,119,0,1
JuanAcunaBerny,500,1888,1,0
redpuertosdyc,99,268,1,0
SEO_Asturias,998,634,2,0
EAPNes,12547,2211,5,2
EntrepatiosCoop,1270,326,1,0
jlseto,672,295,5,0
AAgirre,368,160,0,1
CamilaZepedaL,1587,207,1,0
jorgeheinel,14416,3733,1,0
marobla19,16,66,1,0
Horacio59975736,109,102,1,0
KREAXXIS,115,628,1,0
RodrigoEstebaQC,152,131,1,0
JM_Alexander08,487,266,3,0
GuaTeSostenible,11121,3078,1,0
JonnaJaya,1354,2692,2,0
SOIELARA1962,119,320,19,0
ViceRDo,137252,911,1,4
oscuriosa,395,1187,1,0
EmprendeandCo,169,209,1,0
mcarmenbarrera,24393,12591,9,0
IDoRead,55,342,0,2
carlosllvc65,1376,1162,2,0
cricaurt,1230,835,1,0
marga555rita,33,41,1,0
TadeoVelderrain,392,184,1,0
rielcano,43754,534,1,2
LitPatagonia,232,235,1,0
MedioSurVe,1156,741,4,2
ileanapinedam,700,745,1,1
SilveroPatty,411,220,1,0
alvaroarse,38,330,1,0
EaccNet,2822,2830,1,0
glo_ri_sa_,279,1989,1,0
LluisaMoretSabi,4211,4913,2,0
dealdecoatl,375,639,0,2
josuevegatoro,2773,3505,1,0
